Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1767354156819,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3296.0,829.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,719.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-855.0,1391.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9458.0,367.0,7.0,8.0,87.5,6.0,-4.0,2.0,-10.0,-4.0,6.0
1767354157009,1-1,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3296.0,1093.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6655.0,712.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-816.0,599.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9458.0,393.0,7.0,8.0,87.5,5.0,-4.0,2.0,-9.0,-3.0,6.0
1767354157240,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3296.0,716.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,657.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-738.0,1080.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9380.0,439.0,7.0,8.0,87.5,5.0,-6.0,1.0,-11.0,-4.0,7.0
1767354157441,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3257.0,692.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6694.0,596.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-738.0,1537.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9262.0,434.0,7.0,8.0,87.5,6.0,-3.0,2.0,-9.0,-4.0,5.0
1767354157648,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3256.0,667.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,681.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-2290.0,2404.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9341.0,389.0,7.0,8.0,87.5,6.0,-11.0,1.0,-17.0,-5.0,12.0
1767354157856,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3335.0,565.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,738.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-738.0,1572.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9341.0,411.0,7.0,8.0,87.5,6.0,-5.0,1.0,-11.0,-5.0,6.0
1767354158063,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3139.0,832.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6694.0,659.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-1050.0,415.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61.0,9470.0,383.0,7.0,8.0,87.5,4.0,-4.0,-1.0,-8.0,-5.0,3.0
1767354158270,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3256.0,963.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6694.0,596.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-777.0,541.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9419.0,362.0,7.0,8.0,87.5,5.0,-5.0,1.0,-10.0,-4.0,6.0
1767354158494,1-1,140,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3335.0,828.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6655.0,431.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-738.0,1062.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9458.0,344.0,7.0,8.0,87.5,5.0,-4.0,1.0,-9.0,-4.0,5.0
1767354158681,1-1,120,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3296.0,877.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6655.0,533.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-777.0,432.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9302.0,452.0,7.0,8.0,87.5,5.0,-5.0,1.0,-10.0,-4.0,6.0
