Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1772715180734,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2028.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,1312.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1168.0,480.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10776.0,1537.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715180926,1-1,97,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3452.0,1939.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6577.0,1407.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1090.0,471.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10952.0,1467.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
1772715181126,1-1,83,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3296.0,2048.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6733.0,1344.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1168.0,520.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10952.0,1490.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
1772715181329,1-1,81,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2054.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,1417.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1197.0,587.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10747.0,1452.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715181538,1-1,86,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,1992.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,1339.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1324.0,606.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10776.0,1495.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
1772715181745,1-1,86,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2070.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,1369.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1285.0,590.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11831.0,1577.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715181950,1-1,87,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2041.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,1357.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1129.0,498.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11743.0,2377.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
1772715182158,1-1,90,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,2067.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6538.0,1455.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1203.0,470.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11128.0,1399.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
1772715182372,1-1,98,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3413.0,2048.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6694.0,1393.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1129.0,459.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10806.0,1369.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715182588,1-1,107,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3452.0,2042.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69.0,6772.0,1369.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1256.0,484.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10747.0,1451.0,7.0,8.0,87.5,9.0,-11.0,13.0,-20.0,4.0,24.0
