timeStemp,Label,Dist_mm_1,Dist_mm_2,Dist_mm_3,Dist_mm_4,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Std_mm_1,Std_mm_2,Std_mm_3,Std_mm_4,SSID_1,BSSID_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,Succ_4,Att_4,Rate_4
667271057,11-3,3875.0,-308.0,6409.0,5628.0,-73.0,-53.0,-66.0,-60.0,793.0,707.0,172.0,811.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667268221,11-3,3797.0,-543.0,6409.0,5784.0,-71.0,-53.0,-66.0,-59.0,731.0,779.0,184.0,806.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667268996,11-3,3719.0,-504.0,6292.0,5667.0,-73.0,-53.0,-66.0,-57.0,790.0,836.0,241.0,795.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667271906,11-3,3797.0,-386.0,6448.0,5550.0,-73.0,-53.0,-67.0,-59.0,787.0,765.0,155.0,914.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270175,11-3,3797.0,-426.0,6331.0,5628.0,-73.0,-53.0,-61.0,-58.0,774.0,787.0,232.0,863.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270706,11-3,3719.0,-465.0,6331.0,5589.0,-73.0,-59.0,-67.0,-63.0,798.0,789.0,205.0,898.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270503,11-3,3797.0,-504.0,6527.0,5589.0,-73.0,-52.0,-62.0,-60.0,729.0,820.0,144.0,885.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667265774,11-3,3836.0,-465.0,6370.0,5706.0,-73.0,-53.0,-63.0,-58.0,743.0,831.0,206.0,819.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667266345,11-3,4071.0,-347.0,6292.0,5706.0,-76.0,-53.0,-62.0,-59.0,698.0,671.0,562.0,821.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270189,11-3,4032.0,-543.0,6214.0,5706.0,-73.0,-53.0,-66.0,-60.0,650.0,823.0,327.0,866.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270664,11-3,4110.0,-308.0,5958.0,5667.0,-74.0,-54.0,-66.0,-60.0,597.0,713.0,1221.0,798.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667271233,11-3,3914.0,-582.0,6370.0,5628.0,-72.0,-53.0,-67.0,-59.0,719.0,829.0,279.0,872.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667269737,11-3,4032.0,-504.0,6331.0,5589.0,-72.0,-53.0,-63.0,-60.0,634.0,806.0,247.0,896.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667265931,11-3,3993.0,-465.0,6331.0,5628.0,-74.0,-54.0,-69.0,-60.0,665.0,742.0,307.0,860.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667271628,11-3,4149.0,-465.0,6331.0,5628.0,-73.0,-53.0,-66.0,-59.0,623.0,786.0,341.0,907.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667267633,11-3,4149.0,-543.0,6370.0,5511.0,-74.0,-53.0,-66.0,-60.0,574.0,808.0,332.0,925.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270276,11-3,3914.0,-387.0,6331.0,5628.0,-73.0,-53.0,-65.0,-58.0,683.0,759.0,286.0,877.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667265750,11-3,3836.0,-504.0,6487.0,5628.0,-75.0,-54.0,-63.0,-58.0,738.0,792.0,265.0,906.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667265960,11-3,3836.0,-347.0,6292.0,5745.0,-73.0,-54.0,-68.0,-61.0,764.0,701.0,300.0,801.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270606,11-3,3875.0,-347.0,6370.0,5863.0,-73.0,-53.0,-64.0,-60.0,734.0,717.0,289.0,764.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667266554,11-3,4032.0,-347.0,6370.0,5628.0,-74.0,-53.0,-65.0,-57.0,662.0,714.0,280.0,809.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667271176,11-3,3993.0,-347.0,6370.0,5589.0,-73.0,-53.0,-67.0,-58.0,667.0,714.0,354.0,859.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667269461,11-3,4071.0,-571.0,6218.0,5628.0,-73.0,-53.0,-61.0,-60.0,619.0,806.0,409.0,841.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667266598,11-3,3953.0,-386.0,6370.0,5628.0,-73.0,-53.0,-68.0,-59.0,673.0,718.0,257.0,978.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667267311,11-3,3914.0,-386.0,6370.0,5628.0,-74.0,-53.0,-67.0,-59.0,722.0,724.0,520.0,917.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667272084,11-3,4110.0,-308.0,6448.0,5745.0,-73.0,-52.0,-66.0,-60.0,604.0,707.0,196.0,822.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667268699,11-3,4152.0,-504.0,6409.0,5628.0,-73.0,-53.0,-66.0,-60.0,572.0,820.0,163.0,890.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667266118,11-3,3953.0,81.0,6178.0,5667.0,-74.0,-53.0,-68.0,-57.0,715.0,576.0,371.0,886.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
667270475,11-3,3183.0,3.0,6331.0,5706.0,-66.0,-53.0,-66.0,-60.0,1285.0,506.0,154.0,826.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665746332,4-11,-1315.0,6536.0,5862.0,4808.0,-54.0,-75.0,-57.0,-59.0,515.0,155.0,1238.0,1497.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665741262,4-11,-1270.0,6126.0,4808.0,5042.0,-52.0,-74.0,-63.0,-59.0,409.0,177.0,109.0,860.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742741,4-11,-1212.0,6136.0,4964.0,5081.0,-52.0,-75.0,-57.0,-59.0,455.0,1082.0,1554.0,155.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665740583,4-11,-1436.0,6370.0,4769.0,4847.0,-45.0,-74.0,-63.0,-60.0,535.0,739.0,381.0,215.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665745426,4-11,-1472.0,5775.0,4808.0,4808.0,,-75.0,-62.0,-59.0,586.0,197.0,386.0,189.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665745290,4-11,-1280.0,5599.0,5003.0,5159.0,-52.0,-74.0,-62.0,-59.0,454.0,293.0,1563.0,153.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742423,4-11,-1241.0,5745.0,4730.0,5042.0,-53.0,-75.0,,,464.0,286.0,1955.0,218.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742422,4-11,-1124.0,6038.0,4652.0,5003.0,,,-62.0,-59.0,352.0,244.0,323.0,202.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665746286,4-11,-1280.0,5716.0,4115.0,4964.0,-54.0,-74.0,-62.0,-55.0,471.0,240.0,949.0,214.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742465,4-11,-1182.0,6253.0,4769.0,4925.0,-53.0,-74.0,-62.0,-58.0,400.0,711.0,1699.0,166.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665746180,4-11,-1280.0,6214.0,4652.0,4769.0,-52.0,-74.0,-59.0,-58.0,418.0,971.0,1557.0,214.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665741188,4-11,-1241.0,5569.0,4769.0,5120.0,-52.0,-74.0,-58.0,-59.0,454.0,247.0,562.0,158.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665743031,4-11,-1358.0,5482.0,4847.0,5159.0,-52.0,-74.0,-63.0,-58.0,544.0,375.0,1660.0,151.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665745040,4-11,-1270.0,5687.0,4808.0,5003.0,-52.0,-75.0,-60.0,-59.0,480.0,354.0,1769.0,204.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665740722,4-11,-1182.0,6009.0,4769.0,5081.0,-52.0,-74.0,-63.0,-59.0,424.0,261.0,1657.0,185.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742238,4-11,-1241.0,5607.0,4847.0,4964.0,-53.0,-74.0,-63.0,-59.0,415.0,408.0,1677.0,89.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665744131,4-11,-1319.0,5745.0,4847.0,4769.0,-52.0,-74.0,-62.0,-59.0,477.0,460.0,1633.0,216.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665741217,4-11,-1241.0,6331.0,4847.0,5120.0,-52.0,-74.0,-63.0,-57.0,379.0,199.0,1682.0,152.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665740282,4-11,-1163.0,6331.0,4730.0,5042.0,-53.0,-74.0,-63.0,,374.0,280.0,1810.0,227.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665744233,4-11,-1241.0,6185.0,4769.0,5003.0,-52.0,-74.0,-62.0,-59.0,415.0,933.0,1631.0,216.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665744324,4-11,-1299.0,5980.0,4808.0,5003.0,-53.0,-74.0,-57.0,-60.0,477.0,197.0,1756.0,223.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665743931,4-11,-1417.0,5833.0,4808.0,5120.0,-52.0,-74.0,-62.0,-59.0,496.0,396.0,1757.0,128.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742865,4-11,-1358.0,6068.0,4886.0,5120.0,-53.0,-74.0,-63.0,-60.0,499.0,318.0,1688.0,151.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665740971,4-11,-1241.0,5775.0,4730.0,5003.0,-52.0,-74.0,-63.0,-60.0,415.0,305.0,1811.0,218.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742224,4-11,-1394.0,5745.0,4886.0,5003.0,-53.0,-74.0,-62.0,-59.0,477.0,336.0,1690.0,276.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742999,4-11,-1280.0,5892.0,4730.0,5081.0,-52.0,-74.0,-59.0,-58.0,471.0,248.0,1639.0,205.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742302,4-11,-1358.0,5804.0,4808.0,5120.0,-53.0,-74.0,-62.0,-59.0,524.0,198.0,1626.0,152.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665746106,4-11,-1436.0,6009.0,4769.0,5003.0,-52.0,-73.0,-62.0,-59.0,534.0,144.0,1662.0,151.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665746256,4-11,-1358.0,6214.0,4847.0,5042.0,-44.0,-74.0,-62.0,-58.0,516.0,298.0,1640.0,173.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665744040,4-11,-1202.0,6068.0,4886.0,5081.0,-53.0,-74.0,-60.0,-60.0,376.0,206.0,1560.0,205.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665742016,4-11,-1299.0,6038.0,4847.0,5120.0,-53.0,-74.0,-62.0,-60.0,457.0,187.0,1399.0,170.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665743842,4-11,-1241.0,5980.0,4225.0,5081.0,-52.0,-74.0,-57.0,-60.0,379.0,243.0,2089.0,214.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665744601,4-11,-1163.0,5980.0,4847.0,4925.0,-52.0,-74.0,-62.0,-60.0,374.0,124.0,1710.0,214.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
