Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1767276238380,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3256,963,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6499,1576,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,179,485,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,319,7,8,87.5
1767276238573,1-1,107,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,932,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1572,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,150,498,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9119,565,7,8,87.5
1767276238778,1-1,103,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3256,936,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1593,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,120,529,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9302,385,7,8,87.5
1767276238991,1-1,108,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,934,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1588,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,267,475,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9497,252,7,8,87.5
1767276239203,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,1009,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1572,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,208,530,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,345,7,8,87.5
1767276239408,1-1,109,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3374,920,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1597,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,179,498,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,254,7,8,87.5
1767276239615,1-1,108,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,994,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1527,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,120,553,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,348,7,8,87.5
1767276239841,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,997,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1515,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,91,519,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,377,7,8,87.5
1767276240045,1-1,121,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1065,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1559,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,91,565,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,344,7,8,87.5
1767276240256,1-1,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,950,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1536,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,91,544,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,320,7,8,87.5
