Timestamp,Label,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4
1767085146808,11-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,5517,1609,MCSLab RTT AP2,24:29:34:e1:ef:d4,-46,-263,384,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2362,1097,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6250,249
1767085170928,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,6006,319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,468,324,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3563,142,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8135,982
1767085171131,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,6963,901,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,644,192,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3243,140,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7422,123
1767085171329,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5673,1516,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,498,367,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3563,764,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9033,932
1767085171535,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5478,385,MCSLab RTT AP2,24:29:34:e1:ef:d4,-54,468,347,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,3105,583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8447,969
1767085171742,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5478,234,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,336,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3094,225,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8525,840
1767085171993,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5791,199,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,527,290,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3504,163,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8291,880
1767085172193,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5908,1331,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,673,136,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,745,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7900,1080
1767085172425,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5947,171,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,410,328,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3387,145,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8108,522
1767085172620,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5634,173,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,673,206,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3651,136,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9033,819
1767085172837,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5752,1509,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,556,303,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3358,166,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8643,718
1767085173015,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5556,1431,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,215,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,1080,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8291,997
1767085173239,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5752,218,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,498,217,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3641,955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8252,900
1767085173432,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5869,106,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,732,192,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3270,139,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8369,877
1767085173651,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5712,185,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,586,276,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3358,166,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,7334,367
1767085173870,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5830,127,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,556,261,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,3563,956,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8252,686
1767085174106,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5673,249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,673,241,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3534,154,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7744,792
1767085174266,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5869,371,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,322,389,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3475,216,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8213,1161
1767085174515,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5791,304,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,615,254,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3211,265,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8252,1040
1767085174692,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5752,1498,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,586,224,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3534,167,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8135,1071
1767085174925,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5830,111,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,761,249,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3563,99,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8486,1309
1767085175129,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5752,163,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,761,198,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3797,351,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8017,1158
1767085175335,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5713,150,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,241,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3592,151,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8213,855
1767085175545,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5830,177,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,498,399,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3592,199,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8577,832
1767085175741,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5830,150,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,556,317,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,90,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8486,897
1767085175985,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5908,105,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,527,322,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3592,99,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7871,341
1767085176261,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5830,185,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,527,362,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3573,144,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6936,1798
1767085176562,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5673,1322,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,527,375,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3299,174,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7712,332
1767085176788,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5673,1399,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,498,379,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3416,101,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8135,912
1767085177115,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5556,1399,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,615,279,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3299,425,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8096,987
1767085177520,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5908,292,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,673,300,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3270,195,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8057,1199
1767085177848,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5752,410,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,761,303,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,103,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8330,887
1767085178060,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5869,442,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,615,306,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3387,283,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8135,1120
1767085178272,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5869,928,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,644,309,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3475,203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8486,942
1767085178449,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,6103,1339,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,615,305,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3299,214,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7249,1325
1767085178662,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,6064,451,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,263,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3475,179,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8877,543
1767085178879,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,6064,286,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,250,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3524,925,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8877,591
1767085179102,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5926,550,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,732,217,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3641,1317,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8955,638
1767085179323,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,6025,143,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,206,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3723,724,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8799,656
1767085179504,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5770,650,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,214,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3485,211,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,,,
1767085179726,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,6064,154,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,164,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3651,262,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8877,708
1767085179938,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,6025,963,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,214,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3416,174,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8525,1087
1767085180145,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5947,314,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,761,138,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3641,1347,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8564,948
1767085180354,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,6142,330,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,761,123,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3504,244,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8760,742
1767085180568,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,6103,1243,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,253,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3563,117,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8643,760
1767085180761,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5869,1360,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,186,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,241,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8721,751
1767085180989,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,5947,1280,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,761,188,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3680,242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8955,553
1767085181193,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5908,1241,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,761,192,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3563,139,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8877,515
1767085181421,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5986,1216,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,761,150,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,106,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8916,473
1767085181614,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5713,1349,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,791,136,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3504,274,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8652,531
1767085181822,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5908,1376,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,791,171,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,171,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8828,456
1767085182025,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5830,1246,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,791,170,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,853,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8955,549
1767085182238,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5869,512,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,703,186,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,151,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8682,582
1767085182445,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5791,961,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,703,216,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3621,99,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8535,502
1767085182652,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5830,945,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,732,217,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3563,124,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,8447,665
1767085182861,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5869,1409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,276,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7314,1350
1767085183070,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5791,1314,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,703,205,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3534,152,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8389,496
1767085183282,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5752,1360,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,249,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3524,122,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8916,543
1767085183478,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5791,1283,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,263,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3475,171,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8955,481
1767085183673,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,5791,1311,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,644,264,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3328,235,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8877,1047
1767085183921,11-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,5653,1258,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,673,256,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3446,192,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8877,538
1767085196765,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4736,541,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1435,941,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2938,924,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,6611,231
1767085196969,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4775,441,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1318,1531,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2782,711,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6260,751
1767085197181,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4853,467,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,1552,1047,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2938,940,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,6416,406
1767085197373,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4541,644,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1142,960,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3016,837,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6455,351
1767085197582,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4481,765,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,1289,803,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2977,1874,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,5758,965
1767085197799,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4697,507,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1201,778,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2977,777,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6093,975
1767085198017,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4736,448,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1464,599,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,2938,816,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6416,670
1767085198245,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,4814,430,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1201,586,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2860,782,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6494,554
1767085198456,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,4872,407,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1171,860,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3016,1969,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5434,3039
1767085198670,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4736,400,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1406,566,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2977,1948,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7119,152
1767085198855,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4658,557,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1377,463,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2977,657,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6768,556
1767085199072,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4736,505,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1435,506,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,3055,597,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,6155,852
1767085199267,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4736,489,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1494,678,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3016,497,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6494,703
1767085199501,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4658,506,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1435,542,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2938,869,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6572,801
1767085199709,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4580,569,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1464,464,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,2899,1684,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6611,938
1767085199935,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4892,366,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1406,547,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2977,2138,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6533,1871
1767085200112,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,4658,525,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1259,496,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2899,2506,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6455,1506
1767085200286,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4892,375,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1377,484,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2899,2861,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6455,1268
1767085200514,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4931,348,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1318,521,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2899,2074,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6533,1876
1767085200719,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,,,,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1318,493,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2860,2793,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6416,1360
1767085200921,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4658,537,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1230,531,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2860,3000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6533,1285
1767085201142,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4697,539,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,1377,520,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2938,2125,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6468,1309
1767085201378,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4775,489,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1347,523,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,9217,127,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,6572,1168
1767085201589,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4697,486,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1318,514,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,9100,103,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6416,1196
1767085201805,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4814,463,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1347,490,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,9188,117,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6650,1097
1767085202006,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4775,421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1347,490,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,8860,660,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6311,2411
1767085202201,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4970,365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1377,511,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2899,2805,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,6194,2087
1767085202419,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4931,447,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1377,537,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,2938,2661,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,5855,1583
1767085202631,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4658,564,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1494,492,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3055,2012,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6455,1193
1767085202841,10-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4931,307,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1494,500,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,2756,2061,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6455,1221
